"","MISSION_DATE","TGT_LATITUDE_WGS84","TGT_LONGITUDE_WGS84","CALCULATED_BOMBLOAD_LBS"
"9277","11/3/52",38.50646,125.51157,17500
"9280","11/3/52",39.13058,125.79965,91000
"9285","11/3/52",39.13058,125.79965,2000
"9286","11/3/52",38.50646,125.51157,2000
"9287","11/3/52",39.63625,125.75003,2250
"9293","11/5/52",39.69556,125.90398,1000
"9294","11/5/52",38.21818,126.95524,1500
"9295","11/5/52",38.45886,128.24354,2500
"9296","11/5/52",39.69556,125.90398,8000
"9297","11/5/52",38.21818,126.95524,8500
"9298","11/5/52",39.69556,125.90398,12500
"9299","11/5/52",39.09165,126.46779,12500
"9300","11/5/52",38.45886,128.24354,16500
"9301","11/5/52",39.69556,125.90398,82500
"9302","11/5/52",39.09165,126.46779,82500
"9303","11/5/52",39.69556,125.90398,200
"9304","11/5/52",38.45886,128.24354,200
"9305","11/5/52",39.69556,125.90398,1000
"9306","11/5/52",39.09165,126.46779,1000
"9307","11/6/52",39.84941,127.5856,3000
"9309","11/6/52",39.84941,127.5856,400
"9313","11/7/52",38.71572,125.41538,1500
"9314","11/7/52",38.72927,125.62288,1500
"9315","11/7/52",38.68242,125.70163,17500
"9316","11/7/52",38.7342,125.393,68000
"9317","11/7/52",38.68242,125.70163,117500
"9318","11/7/52",38.71572,125.41538,200
"9319","11/7/52",38.72927,125.62288,200
"9321","11/7/52",38.7342,125.393,3000
"9322","11/7/52",38.68242,125.70163,5250
"9325","11/8/52",38.72472,125.41568,2500
"9326","11/8/52",38.19685,126.77314,3000
"9327","11/8/52",38.72472,125.41568,16000
"9330","11/8/52",39.0594,125.76217,25000
"9331","11/8/52",39.0594,125.76217,168500
"9332","11/8/52",38.19685,126.77314,400
"9333","11/8/52",37.42327,126.40079,16000
"9334","11/8/52",38.72472,125.41568,750
"9336","11/8/52",39.0594,125.76217,7500
"9338","11/9/52",38.71572,125.41538,1500
"9339","11/9/52",38.72927,125.62288,1500
"9340","11/9/52",38.40448,127.33936,17500
"9342","11/9/52",40.1495,124.85499,87500
"9349","11/9/52",40.1495,124.85499,200
"9350","11/9/52",38.40448,127.33936,200
"9351","11/9/52",38.71572,125.41538,200
"9352","11/9/52",38.72927,125.62288,200
"9353","11/9/52",40.1495,124.85499,1000
"9354","11/9/52",39.38476,127.21187,1000
"9359","11/10/52",38.71572,125.41538,1500
"9360","11/10/52",38.72927,125.62288,1500
"9362","11/10/52",39.84911,126.11293,116000
"9363","11/10/52",39.13703,126.09599,117000
"9364","11/10/52",38.71572,125.41538,200
"9365","11/10/52",38.72927,125.62288,200
"9368","11/11/52",39.90302,127.5494,1500
"9369","11/11/52",39.84941,127.5856,1500
"9371","11/11/52",38.43337,127.47618,19500
"9372","11/11/52",38.12371,126.71833,19500
"9376","11/11/52",39.84547,124.70652,154000
"9377","11/11/52",39.90302,127.5494,200
"9378","11/11/52",39.84941,127.5856,200
"9381","11/11/52",38.12371,126.71833,750
"9383","11/11/52",39.84547,124.70652,1500
"9384","11/12/52",38.71572,125.41538,1500
"9385","11/12/52",38.72927,125.62288,1500
"9386","11/12/52",38.98794,125.7363,56000
"9387","11/12/52",39.79276,126.02187,117000
"9388","11/12/52",38.71572,125.41538,200
"9389","11/12/52",38.72927,125.62288,200
"9390","11/12/52",38.98794,125.7363,1200
"9391","11/12/52",39.79276,126.02187,1200
"9395","11/13/52",38.71572,125.41538,3000
"9397","11/13/52",39.76493,124.66951,19500
"9398","11/13/52",39.76493,124.66951,106000
"9401","11/13/52",38.71572,125.41538,400
"9403","11/13/52",39.76493,124.66951,750
"9404","11/13/52",39.13958,125.8,3750
"9405","11/13/52",39.76493,124.66951,3750
"9407","11/14/52",39.90302,127.5494,1500
"9408","11/14/52",39.84941,127.5856,1500
"9409","11/14/52",39.14504,127.46095,10000
"9411","11/14/52",38.48321,126.42772,17500
"9412","11/14/52",38.72472,125.41568,17500
"9414","11/14/52",39.83181,127.62102,19500
"9416","11/14/52",39.69556,125.90398,56500
"9417","11/14/52",39.11211,126.5827,120000
"9418","11/14/52",39.90302,127.5494,200
"9419","11/14/52",39.84941,127.5856,200
"9420","11/14/52",39.14504,127.46095,800
"9423","11/14/52",39.83181,127.62102,750
"9425","11/14/52",38.48321,126.42772,2000
"9426","11/14/52",38.72472,125.41568,2000
"9427","11/14/52",39.69556,125.90398,2250
"9428","11/14/52",39.11211,126.5827,4500
"9430","11/15/52",38.71572,125.41538,1500
"9431","11/15/52",38.72927,125.62288,1500
"9432","11/15/52",38.48697,127.44065,19500
"9433","11/15/52",39.90302,127.5494,96500
"9434","11/15/52",39.78393,127.4001,117000
"9435","11/15/52",38.48697,127.44065,200
"9436","11/15/52",38.71572,125.41538,200
"9437","11/15/52",38.72927,125.62288,200
"9438","11/15/52",39.90302,127.5494,1000
"9439","11/15/52",39.78393,127.4001,1200
"9444","11/16/52",38.73827,125.62321,19000
"9448","11/16/52",38.52496,126.51073,78000
"9449","11/16/52",39.09165,126.46779,116000
"9450","11/16/52",38.73827,125.62321,750
"9452","11/16/52",39.09165,126.46779,4500
"9453","11/16/52",38.52496,126.51073,4500
"9455","11/17/52",38.71572,125.41538,1500
"9456","11/17/52",38.25773,125.75438,1500
"9457","11/17/52",38.13487,126.83207,18000
"9459","11/17/52",40.10313,124.93585,91000
"9463","11/17/52",38.71572,125.41538,200
"9464","11/17/52",38.25773,125.75438,200
"9466","11/17/52",38.13487,126.83207,750
"9467","11/17/52",38.16874,126.71693,750
"9468","11/17/52",40.10313,124.93585,3500
"9469","11/17/52",39.0356,125.62262,3750
"9471","11/18/52",39.90302,127.5494,1500
"9472","11/18/52",39.84941,127.5856,1500
"9473","11/18/52",39.79736,124.90389,17500
"9474","11/18/52",39.79736,124.90389,19500
"9477","11/18/52",39.79736,124.90389,71000
"9478","11/18/52",38.40149,125.77128,117000
"9479","11/18/52",39.79736,124.90389,200
"9480","11/18/52",39.79736,124.90389,200
"9481","11/18/52",39.90302,127.5494,200
"9482","11/18/52",39.84941,127.5856,200
"9483","11/18/52",38.40149,125.77128,1200
"9488","11/19/52",39.79741,126.20852,15500
"9489","11/19/52",38.71572,125.41538,1500
"9490","11/19/52",38.72927,125.62288,1500
"9495","11/19/52",39.26116,126.39217,117000
"9496","11/19/52",38.71572,125.41538,200
"9497","11/19/52",38.72927,125.62288,200
"9500","11/19/52",39.79741,126.20852,3000
"9501","11/19/52",39.26116,126.39217,4500
"9504","11/20/52",38.71572,125.41538,1500
"9505","11/20/52",38.72927,125.62288,1500
"9506","11/20/52",38.50646,125.51157,17500
"9507","11/20/52",38.72927,125.62288,17500
"9508","11/20/52",38.72927,125.62288,18500
"9509","11/20/52",39.00224,127.56798,19500
"9511","11/20/52",38.72927,125.62288,38000
"9512","11/20/52",39.79092,124.74021,57500
"9513","11/20/52",39.68419,125.99677,92000
"9514","11/20/52",38.71572,125.41538,200
"9515","11/20/52",38.72927,125.62288,200
"9517","11/20/52",39.00224,127.56798,750
"9518","11/20/52",38.72927,125.62288,1250
"9519","11/20/52",38.50646,125.51157,2000
"9520","11/20/52",38.72927,125.62288,2000
"9521","11/20/52",38.72927,125.62288,2000
"9522","11/20/52",39.79092,124.74021,2250
"9523","11/20/52",39.68419,125.99677,3750
"9524","11/21/52",39.84941,127.5856,1500
"9525","11/21/52",38.57571,129.80361,2500
"9526","11/21/52",38.40649,127.48819,19500
"9528","11/21/52",40.0221,126.18766,60000
"9529","11/21/52",39.12763,127.5076,95000
"9530","11/21/52",38.40649,127.48819,200
"9531","11/21/52",39.84941,127.5856,200
"9532","11/21/52",39.12763,127.5076,1000
"9533","11/21/52",40.0221,126.18766,1200
"9539","11/22/52",38.04247,125.71211,108000
"9540","11/22/52",38.98821,125.72476,116500
"9545","11/22/52",38.04247,125.71211,3750
"9546","11/22/52",38.98821,125.72476,4500
"9548","11/23/52",39.90302,127.5494,1500
"9549","11/23/52",39.84941,127.5856,1500
"9553","11/23/52",38.43367,127.49908,14000
"9554","11/23/52",38.68216,125.71311,17500
"9557","11/23/52",39.65953,125.51786,210000
"9558","11/23/52",39.90302,127.5494,200
"9559","11/23/52",39.84941,127.5856,200
"9561","11/23/52",38.43367,127.49908,750
"9564","11/23/52",38.68216,125.71311,2000
"9565","11/23/52",39.65953,125.51786,7750
"9578","11/25/52",38.3738,127.09968,19500
"9579","11/25/52",38.37917,127.46587,19500
"9581","11/25/52",39.25769,125.75835,55500
"9582","11/25/52",39.6101,125.29477,117000
"9584","11/25/52",38.3738,127.09968,750
"9585","11/25/52",38.37917,127.46587,750
"9587","11/25/52",39.25769,125.75835,1500
"9588","11/25/52",39.6101,125.29477,4500
"9592","11/26/52",38.72496,125.40419,17500
"9594","11/26/52",38.72496,125.40419,39000
"9595","11/26/52",38.98794,125.7363,78000
"9596","11/26/52",38.04247,125.71211,97500
"9602","11/26/52",38.72496,125.40419,1500
"9603","11/26/52",38.72496,125.40419,2000
"9604","11/26/52",38.98794,125.7363,3000
"9605","11/26/52",38.04247,125.71211,3750
"9609","11/27/52",39.84941,127.5856,19500
"9611","11/27/52",40.15061,126.28801,58500
"9612","11/27/52",40.15933,126.27592,66500
"9613","11/27/52",39.84941,127.5856,200
"9614","11/27/52",40.15061,126.28801,600
"9615","11/27/52",40.15933,126.27592,3000
"9618","11/28/52",39.84941,127.5856,13000
"9619","11/28/52",39.8404,127.58578,14400
"9620","11/28/52",38.37917,127.46587,14400
"9622","11/28/52",40.1456,124.5027,27900
"9623","11/28/52",40.1456,124.5027,28800
"9624","11/28/52",40.07473,124.40733,28800
"9625","11/28/52",40.08373,124.40751,54000
"9626","11/28/52",40.0477,124.40677,14000
"9627","11/28/52",40.1456,124.5027,16500
"9628","11/28/52",40.16377,124.49136,16500
"9629","11/28/52",39.84941,127.5856,16500
"9630","11/28/52",39.84941,127.5856,16500
"9632","11/28/52",38.38468,127.96952,18000
"9633","11/28/52",40.07473,124.40733,18000
"9634","11/28/52",38.66643,126.82762,18000
"9635","11/28/52",40.10175,124.40788,18000
"9638","11/28/52",40.16331,124.52658,19000
"9639","11/28/52",38.02447,125.71144,19500
"9640","11/28/52",40.17247,124.51504,20000
"9641","11/28/52",40.10102,124.46653,20000
"9642","11/28/52",40.10175,124.40788,36000
"9643","11/28/52",40.10175,124.40788,60000
"9644","11/28/52",40.19017,124.53893,66000
"9645","11/28/52",40.19017,124.53893,71000
"9646","11/28/52",40.19033,124.52718,91500
"9647","11/28/52",40.08373,124.40751,288000
"9652","11/29/52",38.71572,125.41538,1500
"9653","11/29/52",38.72927,125.62288,1500
"9654","11/29/52",38.72496,125.40419,20000
"9655","11/29/52",38.71572,125.41538,200
"9656","11/29/52",38.72927,125.62288,200
"9661","11/30/52",39.04626,127.4862,110000
"9664","11/30/52",39.04626,127.4862,800
"9667","12/1/52",38.71572,125.41538,1500
"9668","12/1/52",38.72927,125.62288,1500
"9669","12/1/52",39.90302,127.5494,1500
"9670","12/1/52",39.84941,127.5856,1500
"9672","12/1/52",39.23019,127.80665,5000
"9673","12/1/52",39.23019,127.80665,5000
"9681","12/1/52",39.23019,127.80665,87500
"9683","12/1/52",38.71572,125.41538,200
"9684","12/1/52",38.72927,125.62288,200
"9685","12/1/52",39.90302,127.5494,200
"9686","12/1/52",39.84941,127.5856,200
"9696","12/1/52",39.23019,127.80665,3750
"9698","12/2/52",39.02312,125.7723,82800
"9699","12/2/52",39.33897,126.25006,500
"9700","12/2/52",39.33897,126.25006,1500
"9702","12/2/52",38.35214,127.46644,10000
"9703","12/2/52",38.35214,127.46644,10000
"9707","12/2/52",39.33897,126.25006,94500
"9710","12/2/52",39.33897,126.25006,3750
"9711","12/2/52",39.02312,125.7723,4500
"9717","12/3/52",38.31625,126.8953,19500
"9718","12/3/52",38.73619,127.97599,20000
"9720","12/3/52",40.3063,125.60055,77000
"9721","12/3/52",39.40643,125.93839,113000
"9724","12/3/52",39.40643,125.93839,600
"9725","12/3/52",40.3063,125.60055,800
"9730","12/4/52",38.71572,125.41538,1500
"9731","12/4/52",38.72927,125.62288,1500
"9732","12/4/52",39.84941,127.5856,3000
"9733","12/4/52",38.50646,127.55492,19500
"9734","12/4/52",38.49731,127.54363,19500
"9736","12/4/52",38.50632,127.54345,20000
"9738","12/4/52",39.76493,124.66951,194500
"9739","12/4/52",38.71572,125.41538,200
"9740","12/4/52",38.72927,125.62288,200
"9741","12/4/52",39.84941,127.5856,400
"9744","12/4/52",38.50646,127.55492,750
"9745","12/4/52",38.49731,127.54363,750
"9746","12/4/52",39.76493,124.66951,7500
"9748","12/5/52",39.90302,127.5494,1500
"9749","12/5/52",39.84941,127.5856,1500
"9756","12/5/52",39.09115,127.47368,95000
"9757","12/5/52",39.06427,127.48582,117000
"9758","12/5/52",39.90302,127.5494,200
"9759","12/5/52",39.84941,127.5856,200
"9764","12/5/52",39.09115,127.47368,1200
"9765","12/5/52",39.06427,127.48582,1800
"9772","12/6/52",39.339,127.16663,78000
"9773","12/6/52",39.13664,127.50741,156000
"9774","12/6/52",39.339,127.16663,800
"9775","12/6/52",39.13664,127.50741,1600
"9783","12/7/52",38.45124,127.46434,19500
"9784","12/7/52",38.54957,126.84262,19500
"9785","12/7/52",39.2211,126.6253,175500
"9787","12/7/52",38.45124,127.46434,750
"9788","12/7/52",38.54957,126.84262,750
"9789","12/7/52",39.2211,126.6253,6750
"9795","12/8/52",39.97567,126.13102,2500
"9796","12/8/52",39.97567,126.13102,2500
"9797","12/8/52",39.74562,126.30397,3000
"9798","12/8/52",39.74562,126.30397,3000
"9799","12/8/52",39.97567,126.13102,5000
"9800","12/8/52",39.74562,126.30397,6000
"9802","12/8/52",38.68216,125.71311,17500
"9804","12/8/52",39.97567,126.13102,87500
"9805","12/8/52",39.74562,126.30397,105000
"9807","12/8/52",38.68216,125.71311,2000
"9808","12/8/52",39.97567,126.13102,3750
"9809","12/8/52",39.74562,126.30397,4500
"9814","12/9/52",40.40786,125.02705,75000
"9815","12/9/52",40.40786,125.02705,119000
"9816","12/9/52",40.40786,125.02705,600
"9821","12/10/52",38.06855,126.66306,19500
"9822","12/10/52",38.73827,125.62321,19500
"9825","12/10/52",39.26116,126.39217,78000
"9826","12/10/52",39.13703,126.09599,97500
"9828","12/10/52",38.06855,126.66306,750
"9829","12/10/52",38.73827,125.62321,750
"9832","12/10/52",39.26116,126.39217,3000
"9833","12/10/52",39.13703,126.09599,3750
"9836","12/11/52",39.90302,127.5494,1500
"9837","12/11/52",39.84941,127.5856,1500
"9842","12/11/52",39.13383,125.66097,195000
"9843","12/11/52",39.90302,127.5494,200
"9844","12/11/52",39.84941,127.5856,200
"9849","12/11/52",39.13383,125.66097,7500
"9854","12/12/52",39.73607,126.281,8000
"9855","12/12/52",39.73607,126.281,8000
"9858","12/12/52",40.15061,126.28801,14500
"9859","12/12/52",39.90302,127.5494,14500
"9860","12/12/52",39.90302,127.5494,14500
"9861","12/12/52",38.17026,126.79678,14500
"9863","12/12/52",39.73607,126.281,143000
"9864","12/12/52",40.15061,126.28801,200
"9865","12/12/52",39.90302,127.5494,200
"9866","12/12/52",39.90302,127.5494,200
"9867","12/12/52",38.17026,126.79678,200
"9868","12/12/52",39.73607,126.281,800
"9872","12/13/52",39.90302,127.5494,1500
"9873","12/13/52",39.84941,127.5856,1500
"9877","12/13/52",40.19017,124.53893,152000
"9881","12/13/52",39.90302,127.5494,200
"9882","12/13/52",39.84941,127.5856,200
"9892","12/14/52",39.14504,127.46095,10000
"9893","12/14/52",39.90302,127.5494,16000
"9895","12/14/52",40.22177,125.75008,76500
"9896","12/14/52",39.67057,125.82134,135500
"9899","12/14/52",39.14504,127.46095,2000
"9900","12/14/52",40.22177,125.75008,3000
"9901","12/14/52",39.67057,125.82134,4750
"9907","12/15/52",39.712,125.58975,74000
"9908","12/15/52",39.10966,126.46715,152000
"9909","12/15/52",39.712,125.58975,800
"9910","12/15/52",39.10966,126.46715,800
"9917","12/16/52",38.51797,125.79868,93500
"9918","12/16/52",38.51797,125.79868,116500
"9920","12/16/52",38.51797,125.79868,3750
"9921","12/16/52",38.51797,125.79868,4500
"9927","12/17/52",38.28882,126.87323,19500
"9928","12/17/52",38.07055,126.76558,19500
"9929","12/17/52",38.68216,125.71311,35000
"9930","12/17/52",39.81762,125.69885,194500
"9932","12/17/52",38.28882,126.87323,750
"9934","12/17/52",38.68216,125.71311,4000
"9935","12/17/52",39.81762,125.69885,7000
"9941","12/18/52",39.66011,125.02833,102000
"9942","12/18/52",38.85183,125.77716,114000
"9943","12/18/52",39.66011,125.02833,1200
"9944","12/18/52",38.85183,125.77716,1200
"9950","12/19/52",38.71572,125.41538,3000
"9953","12/19/52",38.43337,127.47618,9500
"9955","12/19/52",39.66185,125.80933,203000
"9958","12/19/52",38.43337,127.47618,750
"9960","12/19/52",38.71572,125.41538,1000
"9961","12/19/52",39.66185,125.80933,7500
"9963","12/20/52",39.90302,127.5494,3000
"9964","12/20/52",38.43337,127.47618,9000
"9965","12/20/52",38.43337,127.47618,10000
"9966","12/20/52",38.4121,125.70298,17500
"9968","12/20/52",39.02448,125.71461,117000
"9969","12/20/52",38.96939,125.75866,117000
"9970","12/20/52",39.90302,127.5494,400
"9972","12/20/52",38.43337,127.47618,250
"9974","12/20/52",38.4121,125.70298,2000
"9975","12/20/52",38.96939,125.75866,4000
"9976","12/20/52",39.02448,125.71461,4250
"9978","12/21/52",42.0796,130.69255,1500
"9982","12/21/52",37.67566,129.60102,19000
"9983","12/21/52",39.32794,125.43631,55500
"9984","12/21/52",39.53914,125.66475,143500
"9985","12/21/52",42.0796,130.69255,500
"9986","12/21/52",37.67566,129.60102,500
"9988","12/21/52",39.32794,125.43631,1500
"9990","12/21/52",39.53914,125.66475,4000
"10002","12/23/52",38.94545,127.36143,500
"10004","12/23/52",38.71572,125.41538,1500
"10005","12/23/52",38.72927,125.62288,1500
"10006","12/23/52",38.71572,125.41538,1500
"10007","12/23/52",38.72927,125.62288,1500
"10010","12/23/52",38.9464,127.43064,18500
"10012","12/23/52",38.38598,128.1298,19500
"10014","12/23/52",38.39379,127.98084,19500
"10015","12/23/52",39.09809,127.32321,78000
"10016","12/23/52",39.04626,127.4862,91500
"10017","12/23/52",38.9464,127.43064,111500
"10018","12/23/52",38.97312,127.40696,116000
"10020","12/23/52",38.71572,125.41538,200
"10021","12/23/52",38.72927,125.62288,200
"10022","12/23/52",38.71572,125.41538,200
"10023","12/23/52",38.72927,125.62288,200
"10024","12/23/52",38.9464,127.43064,400
"10025","12/23/52",39.04626,127.4862,1200
"10026","12/23/52",38.9464,127.43064,1400
"10030","12/23/52",38.38598,128.1298,500
"10031","12/23/52",38.39379,127.98084,500
"10034","12/23/52",39.09809,127.32321,3000
"10035","12/23/52",38.97312,127.40696,4000
"10047","12/26/52",38.72927,125.62288,3000
"10048","12/26/52",39.84941,127.5856,3000
"10052","12/26/52",38.73827,125.62321,19000
"10053","12/26/52",38.40319,128.02652,19500
"10054","12/26/52",39.68394,125.20393,271000
"10055","12/26/52",38.72927,125.62288,400
"10056","12/26/52",39.84941,127.5856,400
"10060","12/26/52",38.73827,125.62321,750
"10061","12/26/52",38.40319,128.02652,750
"10063","12/26/52",39.68394,125.20393,10500
"10066","12/27/52",39.77625,125.91905,500
"10069","12/27/52",39.14504,127.46095,10000
"10071","12/27/52",38.55666,128.05888,19500
"10072","12/27/52",38.55666,128.05888,19500
"10074","12/27/52",39.14504,127.46095,800
"10075","12/27/52",38.55666,128.05888,750
"10076","12/27/52",38.55666,128.05888,750
"10082","12/28/52",38.80951,127.30696,7500
"10085","12/28/52",39.03212,125.77265,16500
"10086","12/28/52",39.03212,125.77265,156500
"10089","12/28/52",38.80951,127.30696,200
"10090","12/28/52",39.03212,125.77265,2200
"10102","12/29/52",39.23231,125.68785,210000
"10106","12/29/52",39.23231,125.68785,8250
"10108","12/30/52",38.71572,125.41538,1500
"10109","12/30/52",38.72927,125.62288,1500
"10112","12/30/52",38.72927,125.62288,17500
"10114","12/30/52",39.90302,127.5494,19000
"10116","12/30/52",35.61598,126.60409,19500
"10117","12/30/52",40.09354,124.97077,170500
"10118","12/30/52",39.67703,125.54181,198000
"10119","12/30/52",38.72927,125.62288,200
"10121","12/30/52",38.71572,125.41538,200
"10122","12/30/52",38.72927,125.62288,200
"10123","12/30/52",39.67703,125.54181,2200
"10125","12/30/52",39.90302,127.5494,500
"10127","12/30/52",35.61598,126.60409,500
"10128","12/30/52",40.09354,124.97077,4500
"10137","6/1/51",38.50132,125.74071,1000
"10138","6/1/51",38.20237,125.80938,1000
"10139","6/1/51",39.69294,125.20422,1000
"10140","6/1/51",39.78816,124.91531,1000
"10141","6/1/51",38.29459,126.70156,2000
"10142","6/1/51",38.87268,125.22475,2000
"10143","6/1/51",39.71887,124.7384,2000
"10144","6/1/51",38.24031,127.20599,2500
"10145","6/1/51",38.4285,126.22769,3000
"10146","6/1/51",39.98014,125.26026,3500
"10147","6/1/51",38.98899,126.38276,4000
"10148","6/1/51",40.88842,127.16013,4000
"10149","6/1/51",40.95893,126.58785,4500
"10151","6/4/51",38.69301,128.21808,1500
"10152","6/4/51",38.91185,125.51427,1500
"10153","6/4/51",38.29459,126.70156,2000
"10154","6/4/51",39.5384,127.24284,2000
"10155","6/4/51",39.40492,125.6248,2000
"10156","6/4/51",39.29742,125.59758,2000
"10157","6/4/51",38.43723,125.7841,3000
"10158","6/4/51",39.90272,127.52601,3000
"10159","6/4/51",39.59473,125.59702,3000
"10160","6/4/51",38.24031,127.20599,3500
"10161","6/4/51",39.15419,126.8937,4000
"10162","6/4/51",39.01494,125.73734,4500
"10163","6/7/51",38.91185,125.51427,1500
"10164","6/7/51",38.2875,128.22245,2000
"10165","6/7/51",38.39222,125.78237,2000
"10166","6/7/51",38.29459,126.70156,2000
"10167","6/7/51",39.01494,125.73734,3500
"10168","6/7/51",40.89742,127.15989,4000
"10169","6/7/51",39.92088,127.53732,4000
"10170","6/7/51",39.55658,127.25402,4000
"10171","6/7/51",40.05444,127.41723,4000
"10172","6/7/51",38.24031,127.20599,5000
"10173","6/10/51",38.30359,126.70127,1000
"10174","6/10/51",38.73455,127.80344,1000
"10175","6/10/51",38.44485,126.15833,2000
"10176","6/10/51",38.50105,125.75216,2000
"10177","6/10/51",38.99612,125.77125,2000
"10178","6/10/51",38.78939,126.66272,2000
"10181","6/13/51",39.40466,125.6364,1000
"10182","6/13/51",39.19631,125.68648,1000
"10183","6/13/51",39.69585,125.89233,2000
"10184","6/13/51",39.90272,127.52601,2000
"10185","6/13/51",39.79736,124.90389,3000
"10186","6/13/51",39.721,125.59008,3000
"10187","6/13/51",39.84745,127.43369,3000
"10188","6/13/51",39.5384,127.24284,3000
"10189","6/13/51",39.59447,125.60865,3000
"10190","6/13/51",39.14518,126.89397,3000
"10191","6/13/51",40.95918,126.59972,4000
"10192","6/13/51",39.68371,125.21558,4000
"10193","6/17/51",38.73455,127.80344,1000
"10194","6/17/51",38.50105,125.75216,1000
"10195","6/17/51",38.78939,126.66272,1000
"10196","6/17/51",38.30359,126.70127,1500
"10198","6/17/51",38.71619,125.39239,2000
"10199","6/17/51",38.99721,125.72511,2000
"10200","6/17/51",38.44485,126.15833,2500
"10201","6/17/51",38.40805,127.61414,3000
"10202","6/20/51",38.73455,127.80344,1000
"10203","6/20/51",40.15906,126.26419,1500
"10205","6/20/51",38.30359,126.70127,2000
"10206","6/20/51",38.78939,126.66272,2000
"10207","6/20/51",39.79736,124.90389,2500
"10208","6/20/51",39.68371,125.21558,2500
"10209","6/20/51",39.721,125.59008,2500
"10210","6/20/51",40.61958,124.74971,2500
"10211","6/20/51",38.44485,126.15833,3000
"10212","6/20/51",38.50105,125.75216,3000
"10213","6/20/51",38.99721,125.72511,3000
"10214","6/20/51",40.95918,126.59972,4500
"10215","6/23/51",38.73455,127.80344,1000
"10216","6/23/51",39.84745,127.43369,1500
"10217","6/23/51",39.5384,127.24284,1500
"10218","6/23/51",39.40466,125.6364,1500
"10219","6/23/51",39.19631,125.68648,1500
"10220","6/23/51",38.78939,126.66272,1500
"10222","6/23/51",39.90272,127.52601,2500
"10223","6/23/51",38.30359,126.70127,2500
"10224","6/23/51",38.44485,126.15833,2500
"10225","6/23/51",38.50105,125.75216,2500
"10226","6/23/51",39.59447,125.60865,3500
"10227","6/23/51",39.14518,126.89397,4000
"10228","6/23/51",38.99721,125.72511,4000
"10229","6/24/51",38.78939,126.66272,2000
"10231","6/24/51",39.79736,124.90389,2500
"10232","6/24/51",40.15906,126.26419,2500
"10233","6/24/51",38.73455,127.80344,3000
"10234","6/24/51",38.44485,126.15833,3000
"10235","6/24/51",38.50105,125.75216,3000
"10236","6/24/51",38.99721,125.72511,3000
"10237","6/24/51",40.95918,126.59972,3500
"10238","6/24/51",39.69272,125.21587,7500
"10239","7/2/51",39.42114,127.23418,1500
"10240","7/2/51",39.5384,127.24284,1500
"10241","7/2/51",39.84745,127.43369,1500
"10242","7/2/51",40.24344,128.3181,1500
"10243","7/2/51",40.66872,129.1893,1500
"10244","7/2/51",38.99721,125.72511,2000
"10245","7/2/51",39.59447,125.60865,2000
"10246","7/2/51",39.69585,125.89233,2000
"10247","7/2/51",39.721,125.59008,2000
"10248","7/2/51",39.68371,125.21558,2000
"10249","7/2/51",39.79736,124.90389,2000
"10250","7/2/51",40.15906,126.26419,2000
"10251","7/2/51",40.95918,126.59972,2000
"10252","7/2/51",39.90272,127.52601,2000
"10253","7/2/51",40.9567,129.32083,2000
"10254","7/2/51",39.96787,124.94373,2000
"10255","7/2/51",39.14518,126.89397,2500
"10256","7/5/51",39.84745,127.43369,1000
"10257","7/5/51",39.40492,125.6248,1000
"10258","7/5/51",39.19631,125.68648,1500
"10259","7/5/51",39.5384,127.24284,2500
"10260","7/5/51",39.59447,125.60865,3000
"10261","7/5/51",39.90272,127.52601,3500
"10262","7/5/51",39.15419,126.8937,3500
"10263","7/5/51",39.40142,125.77562,7000
"10264","7/5/51",39.01467,125.74888,9000
"10265","7/7/51",39.16275,127.43741,1500
"10266","7/7/51",39.15419,126.8937,2000
"10267","7/7/51",39.20313,126.22063,2000
"10268","7/7/51",39.5384,127.24284,2000
"10269","7/7/51",38.78039,126.66301,4000
"10270","7/7/51",39.68371,125.21558,4000
"10272","7/8/51",39.15419,126.8937,2000
"10273","7/8/51",38.78039,126.66301,3000
"10274","7/8/51",39.5384,127.24284,5000
"10275","7/8/51",39.16275,127.43741,5500
"10276","7/9/51",39.14457,125.96217,1500
"10277","7/9/51",39.14603,126.09562,2000
"10278","7/9/51",39.23914,126.21921,2000
"10279","7/9/51",39.71226,125.57809,3500
"10280","7/9/51",39.79716,124.91556,7000
"10281","7/10/51",39.90272,127.52601,3000
"10282","7/10/51",40.66872,129.1893,3500
"10283","7/10/51",39.8234,127.03698,4500
"10284","7/10/51",41.78294,129.8183,4500
"10285","7/11/51",39.41572,125.92717,1000
"10286","7/11/51",39.79716,124.91556,2000
"10287","7/11/51",40.95918,126.59972,2000
"10288","7/11/51",39.59473,125.59702,2500
"10289","7/11/51",39.69272,125.21587,2500
"10290","7/11/51",39.01467,125.74888,6000
"10291","7/12/51",38.50132,125.74071,2000
"10292","7/12/51",38.73827,125.62321,2000
"10293","7/12/51",38.66662,128.32182,3000
"10294","7/12/51",38.72496,125.40419,4000
"10295","7/12/51",39.16275,127.43741,5000
"10296","7/13/51",41.57712,129.59978,1000
"10297","7/13/51",40.96568,129.33276,1000
"10298","7/13/51",40.18237,127.55521,1000
"10299","7/13/51",40.00989,127.45341,1000
"10300","7/13/51",40.65969,129.20111,2000
"10301","7/13/51",41.78294,129.8183,3000
"10302","7/13/51",39.89386,127.5379,3000
"10303","7/13/51",39.83153,127.59765,4000
"10304","7/15/51",40.15061,126.28801,1000
